system,param,current_value,type,sweep_tier,consumed_vec,consumed_tier2,consumed_live,test_status,n_runs_obs,distinct_values_tested,best_value_seen,best_mean_pool_sharpe,priority_rank,suggested_action,suggested_path,sweep_enabled,test_values,user_set_value,notes
crypto,OBLIGATORY_HEDGE_WT_USE_1H,True,bool,VEC_SCREEN,1,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,OBLIGATORY_HEDGE_WT_USE_1M,False,bool,VEC_SCREEN,1,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,OBLIGATORY_HEDGE_WT_USE_3M,True,bool,VEC_SCREEN,1,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,OI_HEDGE_GATE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,OPPOSITE_LOSER_HEDGE_PROTECT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,OPPOSITE_LOSER_HEDGE_PROTECT_MAX_GAIN,5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,2.5|3.75|5|6.25|7.5,,
crypto,OPPOSITE_LOSER_HEDGE_PROTECT_REQUIRE_WT_3M,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,ORPHAN_HEDGE_CHECK_GAIN,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,QUICK_HEDGE_SAME_SYM_LAST_RESORT_AGE_MIN,240,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,120|180|240|300|360,,
crypto,QUICK_HEDGE_SAME_SYM_LAST_RESORT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,QUICK_HEDGE_SAME_SYM_LAST_RESORT_GAIN_PCT,-3,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,-4.5|-3.75|-3|-2.25|-1.5,,
crypto,QUICK_HEDGE_SAME_SYM_LAST_RESORT_QTY_PCT,1,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.5|0.75|1|1.25|1.5,,
crypto,QUICK_HEDGE_SAME_SYM_LAST_RESORT_VEC_ENABLED,False,bool,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,R3_HEDGE_INVARIANT_DUMP_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RED_ZONE_HEDGE_GATE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,STDEV_MACRO_HEDGE_BOOST_ENABLED,False,bool,ENGINE_SCREEN,0,1,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,TREND_HEDGE_MAX_SEC,180,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,90|135|180|225|270,,
crypto,UNDERWATER_HEDGE_OR_CLOSE_ENABLED,True,bool,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,UNDERWATER_HEDGE_OR_CLOSE_HTF_CLOSE_REQUIRED,2,int,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
crypto,VEC_MTF_ARMED_GATE_HEDGE_OPEN,False,bool,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,VP_GATE_HEDGE_GATE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,WT15M_AGAINST_FORCE_HEDGE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,WT_15M_SAME_HEDGE_DAILY_CAP,2,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
crypto,WT_15M_SAME_HEDGE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,ABLATION_DISABLE_RATIO_REBALANCE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,BREAKOUT_MAX_DD_RATIO,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
crypto,DELTA_GATE_RATIO_REBALANCE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,LS_RATIO_CONTRARIAN_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,LS_RATIO_ENFORCE,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,LS_RATIO_HARD_MAX,3.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.75|2.625|3.5|4.375|5.25,,
crypto,LS_RATIO_HARD_MIN,0.05,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.025|0.0375|0.05|0.0625|0.075,,
crypto,LS_RATIO_LOG_INTERVAL,60,int,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,27,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,30|45|60|75|90,,
crypto,LS_RATIO_MAX,9,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,4.5|6.75|9|11.25|13.5,,
crypto,LS_RATIO_MIN,0.11,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.055|0.0825|0.11|0.1375|0.165,,
crypto,LS_RATIO_PENALTY,15,int,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,7.5|11.25|15|18.75|22.5,,
crypto,RATIO_CLOSE_LOSING_MAX_PER_CYCLE,2,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
crypto,RATIO_CLOSE_LOSING_MIN_LOSS_PCT,-5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,-7.5|-6.25|-5|-3.75|-2.5,,
crypto,RATIO_CLOSE_LOSING_MIN_PNL_DELTA_PCT,10,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,5|7.5|10|12.5|15,,
crypto,RATIO_CLOSE_LOSING_MIN_SKEW_PP,40,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,20|30|40|50|60,,
crypto,RATIO_CLOSE_LOSING_OVERWEIGHT,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RATIO_MULTIPLIER,4,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,2|3|4|5|6,,
crypto,RATIO_PNL_ACCELERATION,2.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.25|1.875|2.5|3.125|3.75,,
crypto,RATIO_PNL_DYNAMIC_GATES_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RATIO_PNL_GATE_SOFT_MAX,2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
crypto,RATIO_PNL_GATE_SOFT_MIN,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
crypto,RATIO_PNL_TARGET_LONG_MAX,90,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,45|67.5|90|112.5|135,,
crypto,RATIO_PNL_TARGET_LONG_MIN,10,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,5|7.5|10|12.5|15,,
crypto,RATIO_PNL_WEIGHT,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
crypto,RATIO_PNL_WEIGHT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RATIO_REBALANCE_APPLY_HTF_GATE,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RATIO_REBALANCE_CLOSE_OVERWEIGHT_ONLY,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,RATIO_REBALANCE_MAX_CLOSES,3,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
crypto,RATIO_REBALANCE_MAX_OPENS_EXTREME,12,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,6|9|12|15|18,,
crypto,RATIO_REBALANCE_MAX_OPENS_NORMAL,8,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,4|6|8|10|12,,
crypto,RATIO_REBALANCE_MAX_OPENS_STUCK,10,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,5|7.5|10|12.5|15,,
crypto,RATIO_TRIM_GAIN_FLOOR,0.5,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
crypto,RATIO_TRIM_MIN_AGE_S,7200,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,3600|5400|7200|9000|10800,,
crypto,RATIO_TRIM_MIN_INTERVAL_S,14400,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,7200|10800|14400|18000|21600,,
crypto,REGIME_ATR_RATIO_MIN,0.25,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.125|0.1875|0.25|0.3125|0.375,,
crypto,REGIME_DC_ATR_RATIO_MIN,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
crypto,SCALP_V3_PIN_BAR_RATIO,2.5,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.25|1.875|2.5|3.125|3.75,,
crypto,TRENDER_DD_RATIO_MAX,0.4,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.2|0.3|0.4|0.5|0.6,,
crypto,VEC_RATIO_REDUCE_PROXY_ENABLED,False,bool,VEC_SCREEN,1,0,0,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,VOL_SPIKE_BODY_RATIO,0.7,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.35|0.525|0.7|0.875|1.05,,
crypto,ABLATION_DISABLE_DC_BREACH_REDUCE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,ABLATION_DISABLE_FAST_RISER,False,bool,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,True|False,,
crypto,ABLATION_DISABLE_SCALP_GUARD,False,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,ACCOUNT_KEYS,,List,ENGINE_SCREEN,0,1,1,BLOCKED,,,,,28,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,ACCOUNT_OVERRIDES,,Dict,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,ACCOUNT_TP_PCT,,Dict,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,ADAPTIVE_REGIME_DECAY_HALFLIFE_H,24,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,12|18|24|30|36,,
crypto,ADAPTIVE_REGIME_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,ADAPTIVE_REGIME_HEAT_TRIGGER,30,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,15|22.5|30|37.5|45,,
crypto,ADAPTIVE_REGIME_LOOKBACK_DAYS,7,int,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,3.5|5.25|7|8.75|10.5,,
crypto,ADAPTIVE_REGIME_MIN_SIGNALS,5,int,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2.5|3.75|5|6.25|7.5,,
crypto,ADAPTIVE_REGIME_NPZ_CACHE_HOURS,4,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2|3|4|5|6,,
crypto,ADAPTIVE_REGIME_PAPER,True,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,ADAPTIVE_REGIME_SHARPE_FLOOR,0,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0|0.5|1,,
crypto,ADX_REGIME_FILTER_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,ADX_TF,1h,str,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,AGGRESSIVE_LOSS_CUT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,ALL_TF_AGAINST_CLOSE_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,ALL_TF_AGAINST_CLOSE_MIN_TFS,4,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,2|3|4|5|6,,
crypto,ASYMMETRIC_LOSER_MIN_AGE_SECONDS,540,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,270|405|540|675|810,,
crypto,ASYMMETRIC_WINNER_GAIN_PCT,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
crypto,ATR_ADAPTIVE_SIZING_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,ATR_ADAPTIVE_SIZING_TARGET_PCT,2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
crypto,BACKUP_KLINES_CACHE,/Volumes/SSD2T/backup/klines_cache,Path,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,BANDAID_OFF_LOSER_RECOVER_PCT,-0.25,float,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,-0.375|-0.3125|-0.25|-0.1875|-0.125,,
crypto,BAND_FILE,/Users/niels/Documents/binance/data/band_score.json,Path,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,BASE_PATH,/Users/niels/Documents/binance,Path,ENGINE_SCREEN,0,1,1,BLOCKED,,,,,28,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,BASIS_CONDITION,False,bool,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,True|False,,
crypto,BB_BREAKOUT_CONT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,BB_BREAKOUT_CONT_HOURS,72,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,36|54|72|90|108,,
crypto,BB_BREAKOUT_ENABLED,False,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,BB_BREAKOUT_TF,1h,str,VEC_SCREEN,1,0,1,BLOCKED,,,,,28,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,BB_RSI_STOCH_SCALP_ENABLED,False,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,BB_SQUEEZE_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
crypto,BB_SQUEEZE_WIDTH_PERCENTILE,0.2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.1|0.15|0.2|0.25|0.3,,
crypto,BEAR_MARKET_MODE,True,bool,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,True|False,,
crypto,BINANCE_API_BASE,https://fapi.binance.com,str,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,BLACKLIST_SYMBOLS,,list,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,BOUNCE_TOP_MAX_LOSS_PCT,-50,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-75|-62.5|-50|-37.5|-25,,
