field,classification,connected_crypto,connected_tradier,source_venue_applicability,family,lifecycle_consumers,exact_native_tf_crypto,exact_native_tf_tradier,required_npz_arrays,timeframe_applicability,v12_causal_read_sites,integrated_contract_sites,classification_reason,current_quickconfig_presence_not_used_as_credit,prior_vector_census_not_used_as_credit,prior_live_census_not_used_as_credit,engine_sha256
HAIKU_WINNER_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HAIKU_WINNER_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_HAIKU_WINNER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HAIKU_WINNER_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_HAIKU_WINNER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_BREAKEVEN_FLOOR_ENABLED,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch2:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH2_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_BREAKEVEN_MIN_PEAK_PCT,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch2:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH2_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_LOSS_PCT,CONNECTED_BOTH,True,True,BOTH,HARD_LOSS_PCT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_LOSS_PCT_ENABLED,CONNECTED_BOTH,True,True,BOTH,HARD_LOSS_PCT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_MAX_LOSS_PCT,CONNECTED_BOTH,True,True,BOTH,HARD_MAX_LOSS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HARD_MAX_SYMBOL_VALUE_TRADIER,CONNECTED_BOTH,True,True,TRADIER,HARD_MAX_SYMBOL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HA_WICK_QUALITY_ENABLED,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,native=5m,[],"[""ANY_AVAILABLE""]","[""v12_quick_engine.py:5723:compute_reentry_blocks""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HA_WICK_QUALITY_SCORE,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,native=5m,[],"[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6348:_combine_entry_blocks""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HA_WICK_QUALITY_TF,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m;required=1h,native=5m;required=1h,[],"[""1h""]","[""v12_quick_engine.py:5724:compute_reentry_blocks""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HD_ROOT,CONNECTED_BOTH,True,True,BOTH,HD_ROOT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ALL_POSITIONS,CONNECTED_BOTH,True,True,BOTH,HEDGE_ALL_POSITIONS,HEDGE,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ALREADY_COVERED_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,HEDGE_ALREADY_COVERED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_BALANCE_COOLDOWN_SECONDS,CONNECTED_BOTH,True,True,BOTH,HEDGE_BALANCE_COOLDOWN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_BANDAID_OFF_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_BANDAID_OFF,EXIT|STOP,native=3m;required=3m|15m,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_BANDAID_OFF_FIRST_PRE_VEC_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_BANDAID_OFF,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_BANDAID_OFF_REQUIRE_WT_3M_FLIP,CONNECTED_BOTH,True,True,BOTH,HEDGE_BANDAID_OFF,EXIT|STOP,native=3m;required=3m|15m,N/A_NOT_CONNECTED,"[""wt1_3m"",""wt2_3m""]","[""3m""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CLOSE_MODE,CONNECTED_BOTH,True,True,BOTH,HEDGE_CLOSE_MODE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CLOSE_REMOVE_FROM_TRADEABLE,CONNECTED_BOTH,True,True,BOTH,HEDGE_CLOSE_REMOVE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CLOSE_SCALP_MODE,CONNECTED_BOTH,True,True,BOTH,HEDGE_CLOSE_SCALP,EXIT|STOP,native=3m;required=1m,native=5m;required=1m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CLOSE_WT_DC_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,HEDGE_CLOSE_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CLOSE_WT_TFS_FAVOR,CONNECTED_BOTH,True,True,BOTH,HEDGE_CLOSE_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_COMPLETED_LOCKOUT_SECONDS,CONNECTED_BOTH,True,True,BOTH,HEDGE_COMPLETED_LOCKOUT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_CYCLES_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_CYCLES_ENABLED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DC_LONG_REJECT_DCP,CONNECTED_BOTH,True,True,BOTH,HEDGE_DC_LONG,HEDGE,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DC_RESISTANCE_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_DC_RESISTANCE,HEDGE,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DC_SHORT_REJECT_DCP,CONNECTED_BOTH,True,True,BOTH,S2_BTC_BEST_EXTRA,HEDGE,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DECAY_NUKE_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_DECAY_NUKE,EXIT|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DETERIORATING_GAIN_DELTA_PP,CONNECTED_BOTH,True,True,BOTH,HEDGE_DETERIORATING_GAIN,HEDGE,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DETERIORATING_GAIN_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_DETERIORATING_GAIN,HEDGE,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_DETERIORATING_GAIN_WINDOW_BARS,CONNECTED_BOTH,True,True,BOTH,S2_BTC_BEST_EXTRA,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_ENABLED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ENGINE_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_HEDGE_ENGINE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ENGINE_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_HEDGE_ENGINE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ENGINE_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_HEDGE_ENGINE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_ENTRY_MODE,CONNECTED_BOTH,True,True,BOTH,HEDGE_ENTRY_MODE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_EXIT_BYPASS_NOLOSS,CONNECTED_BOTH,True,True,BOTH,HEDGE_EXIT_BYPASS,EXIT|STOP,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_EXIT_DELTA_CHECK_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_EXIT_DELTA,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_EXIT_WT_TF,CONNECTED_BOTH,True,True,BOTH,HEDGE_EXIT_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_HTF_VETO_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_HTF_VETO,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MAX_ABSOLUTE_USD,CONNECTED_BOTH,True,True,BOTH,HEDGE_MAX_ABSOLUTE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MAX_AGE_HOURS,CONNECTED_BOTH,True,True,BOTH,HEDGE_MAX_AGE,EXIT|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MAX_AGE_KILL_REQUIRE_PROFIT,CONNECTED_BOTH,True,True,BOTH,HEDGE_MAX_AGE,EXIT|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MAX_PCT_OF_LOSER,CONNECTED_BOTH,True,True,BOTH,OLD_BTC_BASELINE_DC_HEDGE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MAX_RATIO,CONNECTED_BOTH,True,True,BOTH,HEDGE_MAX_RATIO,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MODE,CONNECTED_BOTH,True,True,BOTH,HEDGE_MODE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_MOMENTUM_GATE,CONNECTED_BOTH,True,True,BOTH,HEDGE_MOMENTUM_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_NEWBORN_GRACE_MINUTES,CONNECTED_BOTH,True,True,BOTH,HEDGE_NEWBORN_GRACE,HEDGE,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_OPEN_OB_CHECK_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_OPEN_OB,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_OPEN_OB_IMB_BOUND,CONNECTED_BOTH,True,True,BOTH,HEDGE_OPEN_OB,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_OVERSIZE_RATIO,CONNECTED_BOTH,True,True,BOTH,HEDGE_OVERSIZE_RATIO,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""rsi_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_PROTECT_LOSS_VEC_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_PROTECT_LOSS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_PROTECT_QTY_PCT,CONNECTED_BOTH,True,True,BOTH,HEDGE_PROTECT_QTY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_PROTECT_TRIGGER_GAIN_PCT,CONNECTED_BOTH,True,True,BOTH,HEDGE_PROTECT_TRIGGER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_SAME_SYMBOL_BYPASS_TRADEABLE,CONNECTED_BOTH,True,True,BOTH,HEDGE_SAME_SYMBOL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
HEDGE_SAME_SYMBOL_ENABLED,CONNECTED_BOTH,True,True,BOTH,HEDGE_SAME_SYMBOL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
